zinc_id,smiles
ZINC000004099009,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](c6cccs6)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O
ZINC000004212851,CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1
ZINC000004214700,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCC[C@@H]2O
ZINC000004340269,NC(N)=NC(=O)c1nc(Cl)c(N)nc1N
ZINC000000527386,Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1
ZINC000000001382,C=C(CC)C(=O)c1ccc(OCC(=O)O)c(Cl)c1Cl
ZINC000003981610,CCC(CC)[C@H](NC(C)=O)[C@@H]1[C@H](O)[C@@H](C(=O)O)C[C@H]1NC(=N)N
ZINC000000895040,OC[C@@H]1O[C@@](O)(CO)[C@H](O)[C@H]1O
ZINC000003843198,CC(=O)OC[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@H](OC(C)=O)[C@@H]1OC(C)=O
ZINC000003875484,C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C
ZINC000003915154,CC(C)C(=O)OCC(=O)[C@@]12O[C@H](C3CCCCC3)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]12C
ZINC000000402909,C[C@@H](C(=O)O)c1cccc(Oc2ccccc2)c1
ZINC000000113426,c1ccc2c(c1)CCC[C@H]2C1=NCCN1
ZINC000003831138,CCCC[C@@](C)(O)C/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)OC
ZINC000003831430,C[C@@H](N)C12CC3CC(CC(C3)C1)C2
ZINC000003831475,O=C(O)[C@H](S)[C@H](S)C(=O)O
ZINC000003831531,Cc1ccsc1C(=CCCN1CCC[C@@H](C(=O)O)C1)c1sccc1C
ZINC000003830986,Cc1c(OCC(F)(F)F)ccnc1C[S@](=O)c1nc2ccccc2[nH]1
ZINC000003977981,CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1
ZINC000000057512,Cc1ccc(S(=O)(=O)/N=C(\O)NN2CCCCCC2)cc1
ZINC000000057532,CCN(Cc1ccncc1)C(=O)[C@@H](CO)c1ccccc1
ZINC000038197764,COc1c(N2CCN[C@@H](C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12
ZINC000006021033,C[C@H](N)Cc1ccccc1
ZINC000006036847,C[C@@H](N)Cc1ccccc1
ZINC000006382803,Nc1nc2nc[nH]c2c(=S)[nH]1
ZINC000000000053,CC(=O)Oc1ccccc1C(=O)O
ZINC000000643114,C[C@@H]1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1
ZINC000000643138,CC(=O)N1CCN(c2ccc(OC[C@H]3CO[C@](Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1
ZINC000000002281,CC(C)(C)NC[C@@H](O)c1cc(O)cc(O)c1
ZINC000005162311,NC(=O)Cc1cccc(C(=O)c2ccccc2)c1N
ZINC000005179119,C/C(O)=N/S(=O)(=O)c1ccc(N)cc1
ZINC000005752191,C[C@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO
ZINC000150339323,CC(=O)N(C[C@H](O)CO)c1c(I)c(C(=O)NC[C@@H](O)CO)c(I)c(C(=O)NC[C@@H](O)CO)c1I
ZINC000000001735,Nc1cc(N2CCCCC2)nc(N)[n+]1[O-]
ZINC000001552908,CC(C)C(=O)Oc1ccc(CO)cc1[C@H](CCN(C(C)C)C(C)C)c1ccccc1
ZINC000000000922,Nc1ccc(C(=O)O)c(O)c1
ZINC000000009073,CN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3
ZINC000150338698,NCCC[C@H](N)CC(=O)NC[C@@H]1NC(=O)[C@H](CO)NC(=O)[C@@H](N)CNC(=O)[C@H]([C@H]2CCN=C(N)N2)NC(=O)/C(=C\NC(N)=O)NC1=O
ZINC000150338819,COC(=O)N[C@H](C(=O)N1CC2(CC2)C[C@H]1c1ncc(-c2ccc3c(c2)C(F)(F)c2cc(-c4ccc5nc([C@@H]6[C@H]7CC[C@H](C7)N6C(=O)[C@@H](NC(=O)OC)C(C)C)[nH]c5c4)ccc2-3)[nH]1)C(C)C
ZINC000001482113,N[C@@H](CCC(=O)O)C(=O)O
ZINC000001531036,O=C(O)CCCCCCCC(=O)O
ZINC000000895081,O=C(O)CC(O)(CC(=O)O)C(=O)O
ZINC000000895199,N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O
ZINC000000001554,O=C(O)c1ccccc1O
ZINC000000002055,NC(=O)c1ccccc1O
ZINC000000002159,Cc1cn([C@@H]2C[C@@H](O)[C@H](CO)O2)c(=O)[nH]c1=O
ZINC000000020244,CN(C)CCOC(c1ccccc1)c1ccccc1
ZINC000000056652,CC(C)NC[C@H](O)c1ccc(O)c(O)c1
ZINC000000056653,CC(C)NC[C@@H](O)c1ccc(O)c(O)c1
ZINC000000113355,CNC[C@H](O)c1cccc(O)c1
ZINC000000391812,CN1CCC[C@H]1c1cccnc1
ZINC000000895302,OCc1ccccc1
ZINC000000901061,O=C(O)[C@H](O)[C@@H](O)CO
ZINC000003812897,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C
ZINC000003875334,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3C(=O)C[C@@]21C
ZINC000004228258,C[C@@H](O)[C@@H](O)[C@@H]1CNc2[nH]c(N)nc(=O)c2N1
ZINC000005029557,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C
ZINC000005133378,Oc1ccc(O)cc1
ZINC000013540519,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO
ZINC000000033882,NCCc1ccc(O)c(O)c1
ZINC000000057522,Cc1cccc(N(C)C(=S)Oc2ccc3ccccc3c2)c1
ZINC000000056427,C/C=C/C(=O)N(CC)c1ccccc1C
ZINC000000057001,C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O
ZINC000000057254,CN(C)CC[C@](O)(c1ccccc1)c1ccccc1Cl
ZINC000001886617,CC(C)n1c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21
ZINC000000057340,COc1ccccc1OC[C@H](O)COC(N)=O
ZINC000000057464,CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1
ZINC000000896463,CC(C)(C)NC[C@H](O)COc1cccc2c1CCC(=O)N2
ZINC000000896543,O=C(NC[C@H]1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F
ZINC000000896557,CN1[C@H]2CCC[C@H]1CC(NC(=O)c1nn(C)c3ccccc13)C2
ZINC000000896634,CN1C(=O)[C@@H](O)N=C(c2ccccc2)c2cc(Cl)ccc21
ZINC000000896711,COC(=O)[C@H](c1ccccc1)[C@H]1CCCCN1
ZINC000000896819,CC(C)NC[C@H](O)c1ccc(NS(C)(=O)=O)cc1
ZINC000000897002,CCCN1CCCC[C@H]1C(=O)Nc1c(C)cccc1C
ZINC000003939013,C[C@@H](O[C@H]1OCCN(Cc2nn(P(=O)(O)O)c(=O)[nH]2)[C@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1
ZINC000001530579,COc1ccccc1OCCNC[C@H](O)COc1cccc2[nH]c3ccccc3c12
ZINC000001530580,COc1ccccc1OCCNC[C@@H](O)COc1cccc2[nH]c3ccccc3c12
ZINC000051951647,Cc1[nH]c2ccccc2c1CCNCc1ccc(/C=C\C(=O)NO)cc1
ZINC000164760756,COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6CC6)C[C@@H]5/C=C\CCCCN(C)C(=O)[C@@H]4C3)cc(-c3nc(C(C)C)cs3)nc2c1C
ZINC000003873371,Clc1ccc(CS[C@@H](Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1
ZINC000004097344,CC[C@H](C)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@H]5CO[C@](Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O
ZINC000006627681,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC
ZINC000001530810,FCOC(C(F)(F)F)C(F)(F)F
ZINC000001530637,CNCC[C@H](Oc1ccc(C(F)(F)F)cc1)c1ccccc1
ZINC000000057146,Cn1c(=O)c2c(ncn2C[C@H](O)CO)n(C)c1=O
ZINC000000057147,Cn1c(=O)c2c(ncn2C[C@@H](O)CO)n(C)c1=O
ZINC000000113382,O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl
ZINC000001530776,CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O
ZINC000003008621,CCCC(CCC)C(=O)O
ZINC000100036924,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4[C@@H](O)[C@H]3C[C@@H]12
ZINC000003814395,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC
ZINC000003830264,C[C@H]1[C@H](NC(=O)/C(=N\OC(C)(C)C(=O)O)c2csc(N)n2)C(=O)N1S(=O)(=O)O
ZINC000003831282,CC1(C)S[C@@H]2[C@H](NC(=O)COc3ccccc3)C(=O)N2[C@H]1C(=O)O
ZINC000003977737,CN(N=O)C(=O)N[C@H]1[C@@H](O)O[C@H](CO)[C@@H](O)[C@@H]1O
ZINC000003977952,OC[C@H]1O[C@](O)(CO)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O
ZINC000004102194,C/C(=C\C(=O)OCCCCCCCCC(=O)O)C[C@@H]1OC[C@H](C[C@@H]2O[C@H]2[C@@H](C)[C@H](C)O)[C@@H](O)[C@H]1O
ZINC000006920384,CCCCCCCCCCCCCCCCCCCCCCO
ZINC000008214681,CN[C@@H]1[C@H](O[C@H]2[C@H](O[C@@H]3[C@@H](NC(=N)N)[C@H](O)[C@@H](NC(=N)N)[C@H](O)[C@H]3O)O[C@@H](C)[C@]2(O)C=O)O[C@@H](CO)[C@H](O)[C@H]1O
ZINC000008214692,NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](N)C[C@@H]1O
ZINC000013550868,C/C(O)=N\c1ccc(O)cc1
ZINC000016929327,Nc1ncn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1
ZINC000019632614,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1
ZINC000001530717,COCCc1ccc(OC[C@@H](O)CNC(C)C)cc1
ZINC000001530741,CNCCC=C1c2ccccc2CCc2ccccc21
ZINC000001530761,CC(C)[N+](C)(CCOC(=O)C1c2ccccc2Oc2ccccc21)C(C)C
ZINC000001530922,O=C1NC(c2ccccc2)(c2ccccc2)C(=O)N1COP(=O)(O)O
ZINC000000000122,CN(C)CCO[C@@H](c1ccc(Cl)cc1)c1ccccn1
ZINC000002519740,CC(C)c1cccc(C(C)C)c1OCOP(=O)(O)O
ZINC000100073786,CC1(C)[C@H]2CC[C@@]1(CS(=O)(=O)O)C(=O)/C2=C\c1ccc(/C=C2\C(=O)[C@@]3(CS(=O)(=O)O)CC[C@H]2C3(C)C)cc1
ZINC000003830946,CC(=O)N(C[C@@H](O)CO)c1c(I)c(C(=O)NC[C@H](O)CO)c(I)c(C(=O)NC[C@@H](O)CO)c1I
ZINC000003873832,CCN(CC)c1ccc(C(=C2C=CC(=[N+](CC)CC)C=C2)c2cc(S(=O)(=O)O)ccc2S(=O)(=O)O)cc1
ZINC000005456939,CC1=C(/C=C/C(C)=C/C=C\C(C)=C/C(=O)O)C(C)(C)CCC1
ZINC000111460375,CC1(C)[C@H]2CC[C@@]1(CS(=O)(=O)O)C(=O)/C2=C/c1ccc(/C=C2\C(=O)[C@@]3(CS(=O)(=O)O)CC[C@H]2C3(C)C)cc1
ZINC000007997897,CN(C/C=C\c1ccccc1)Cc1cccc2ccccc12
ZINC000008214651,FC(F)(F)C(F)(F)C(F)(F)F
ZINC000011616882,CNC(=O)c1ccccc1Sc1ccc2c(/C=C\c3ccccn3)n[nH]c2c1
ZINC000001530689,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1
ZINC000000001798,CN1CCC[C@@H]1c1cccnc1
ZINC000001530617,CC(C)N(CC[C@@](C(N)=O)(c1ccccc1)c1ccccn1)C(C)C
ZINC000001530567,CC(C)NC[C@H](O)COc1ccc(CCOCC2CC2)cc1
ZINC000001530568,CC(C)NC[C@@H](O)COc1ccc(CCOCC2CC2)cc1
ZINC000001530569,CC(C)NC[C@H](O)COc1ccc(COCCOC(C)C)cc1
ZINC000001530570,CC(C)NC[C@@H](O)COc1ccc(COCCOC(C)C)cc1
ZINC000001530600,Nc1ccn(C[C@@H](CO)OCP(=O)(O)O)c(=O)n1
ZINC000000000850,C[C@@H](c1cc2ccccc2s1)N(O)C(N)=O
ZINC000000000853,COc1cccc([C@@]2(O)CCCC[C@@H]2CN(C)C)c1
ZINC000000001688,Nc1ccc(O)c(C(=O)O)c1
ZINC000000001728,CC(C)(C(=O)c1cccnc1)c1cccnc1
ZINC000000000856,COc1ccc(C[C@H](C)NC[C@@H](O)c2ccc(O)c(NC=O)c2)cc1
ZINC000000000905,CN(C)c1nc(N(C)C)nc(N(C)C)n1
ZINC000000003642,CCc1cccc2c3c([nH]c12)[C@@](CC)(CC(=O)O)OCC3
ZINC000012503237,C/C=C/C/C=C\CCC(=O)[C@H]1O[C@H]1C(N)=O
ZINC000012504271,O=C1C(O)=C(C2CCC(c3ccc(Cl)cc3)CC2)C(=O)c2ccccc21
ZINC000238809655,CC(C)=CCC[C@](C)(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](O)C(C)(C)[C@@H]3[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)C[C@]12C
ZINC000000896849,CCC(=O)c1ccc2c(c1)N(C[C@@H](C)N(C)C)c1ccccc1S2
ZINC000000001187,CC(C)(Oc1ccc(Cl)cc1)C(=O)O
ZINC000000000797,COc1ccc(/C=C/C(=O)Nc2ccccc2C(=O)O)cc1OC
ZINC000100050351,CCCC[C@H](CC)COC(=O)C[C@H](C(=O)OC[C@H](CC)CCCC)S(=O)(=O)O
ZINC000100050346,CCCC[C@H](CC)COC(=O)C[C@@H](C(=O)OC[C@H](CC)CCCC)S(=O)(=O)O
ZINC000008217338,CCCCCCCC/C=C/CCCCCCCC(=O)O
ZINC000000598829,Cc1cncc(CN2CCC(=C3c4ccc(Cl)cc4CCc4cccnc43)CC2)c1
ZINC000019324118,CCCC[C@@H](CC)CN1CN(C[C@H](CC)CCCC)CC(C)(N)C1
ZINC000100308851,O=C1N(Cc2ccccc2)[C@@H]2C[S@+]3CCC[C@@H]3[C@H]2N1Cc1ccccc1
ZINC000100308855,O=C1N(Cc2ccccc2)[C@@H]2C[S@+]3CCC[C@H]3[C@H]2N1Cc1ccccc1
ZINC000100308860,O=C1N(Cc2ccccc2)[C@@H]2C[S@+]3CCC[C@H]3[C@@H]2N1Cc1ccccc1
ZINC000100734829,CCCC[C@H](CC)CN1CN(C[C@H](CC)CCCC)C[C@@](C)(N)C1
ZINC000242701441,N=C(N)NN=Cc1c(Cl)cccc1Cl
ZINC000003830511,CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)CSc3ccncc3)[C@H]2SC1
ZINC000003831120,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)N3CCN(S(C)(=O)=O)C3=O)c3ccccc3)C(=O)N2[C@H]1C(=O)O
ZINC000200297616,C=CCCCCCCCCC(=O)N[C@@H](CC(C)C)C(=O)OC
ZINC000003593790,N[C@H]1CCCC[C@H]1N
ZINC000001719652,COc1ccc(CCNC[C@@H](O)COc2cccc(C)c2)cc1OC
ZINC000001846128,C[C@@H](C(=O)O)c1ccc(C[C@H]2CCCC2=O)cc1
ZINC000001846165,CN1c2ccccc2[C@@H](NCCCCCCC(=O)O)c2ccc(Cl)cc2S1(=O)=O
ZINC000001850623,C[C@@H](Cc1ccccc1)NCCC#N
ZINC000001842686,CCOC(=O)O[C@H](C)OC1=C(C(=O)Nc2ccccn2)N(C)S(=O)(=O)c2ccccc21
ZINC000001842775,CC[C@]1(C2=NCCN2)Cc2ccccc2O1
ZINC000150485244,CC(=O)Nc1c(I)c(C(=O)N[C@@H](C=O)[C@@H](O)[C@H](O)[C@H](O)CO)c(I)c(N(C)C(C)=O)c1I
ZINC000001846130,C[C@@H](C(=O)O)c1ccc(C[C@@H]2CCCC2=O)cc1
ZINC000001851132,Nc1nc2[nH]cc(CCc3ccc(C(=O)N[C@H](CCC(=O)O)C(=O)O)cc3)c2c(=O)[nH]1
ZINC000001869694,C[C@@H](C(=O)O)c1ccc2c(c1)[nH]c1ccc(Cl)cc12
ZINC000066322931,O=C1SCN(Cc2ccccc2)CN1Cc1ccccc1
ZINC000066322939,Cc1oc(=O)oc1CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)c2n3[C@H](C)C2)CC1
ZINC000066322943,Cc1oc(=O)oc1CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)c2n3[C@@H](C)C2)CC1
ZINC000001854466,COc1nc(C)nc(Cl)c1N=C1NCCN1
ZINC000000000688,C=C[C@@H]1CN2CC[C@H]1C[C@H]2[C@@H](O)c1ccnc2ccc(OC)cc12
ZINC000000001547,N=C(N)c1ccc(/C=C/c2ccc(C(=N)N)cc2O)cc1
ZINC000000016678,C[C@H](C(=O)O)c1ccc2c(c1)CC(=O)c1ccccc1S2
ZINC000000020249,CN(C)CC/C=C1\c2ccccc2CSc2ccccc21
ZINC000019014866,Nc1c2c(nc3ccccc13)CCCC2
ZINC000036378574,CCOC(=O)O[C@@H](C)OC(=O)[C@@H]1N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1(C)C
ZINC000036378575,CCOC(=O)O[C@H](C)OC(=O)[C@@H]1N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1(C)C
ZINC000001846129,C[C@H](C(=O)O)c1ccc(C[C@@H]2CCCC2=O)cc1
ZINC000001846199,CCc1ccc(C(=O)[C@@H](C)CN2CCCCC2)cc1
ZINC000001850625,C[C@H](Cc1ccccc1)NCCC#N
ZINC000006655357,CCC(CC)[C@H](NC(C)=O)[C@H]1[C@H](N=C(N)N)C[C@H](C(=O)O)[C@@H]1O
ZINC000006827705,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
ZINC000006845654,CCCCCCCCCCCCCCOS(=O)(=O)O
ZINC000000000063,CC(=O)c1cc2cccc(OC[C@H](O)CNC(C)C)c2o1
ZINC000018847040,CCN(CC)CCC[C@@H](C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12
ZINC000018847041,CCN(CC)CCC[C@H](C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12
ZINC000018847050,C[C@H]1CCC[C@@H](C)N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1
ZINC000001844627,O=C1O[C@@H](OC(=O)c2cccnc2Nc2cccc(C(F)(F)F)c2)c2ccccc21
ZINC000003581056,CC1(C)N=C(N)N=C(N)N1OCCCOc1cc(Cl)c(Cl)cc1Cl
ZINC000008214496,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N=[N+]=[N-])c3ccccc3)C(=O)N2[C@H]1C(=O)O
ZINC000008383239,N#C/C(=C1/SC[C@H](c2ccccc2Cl)S1)n1ccnc1
ZINC000008551998,C[C@H]1C[C@@H](OC(=O)[C@@H](O)c2ccccc2)CC(C)(C)C1
ZINC000008220548,CC[C@H]1[C@@H]2C[C@H]3[C@@H]4N(C)c5ccccc5[C@]45C[C@@H]([C@@H]2[C@H]5O)N3[C@@H]1O
ZINC000008551997,C[C@@H]1C[C@@H](OC(=O)[C@@H](O)c2ccccc2)CC(C)(C)C1
ZINC000008551999,C[C@@H]1C[C@H](OC(=O)[C@@H](O)c2ccccc2)CC(C)(C)C1
ZINC000008143788,C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4
ZINC000008214542,FC(F)(Cl)C(F)(F)Cl
ZINC000008214574,CCCCCCCCCC(=O)OC1(c2ccc(Cl)cc2)CCN(CCCC(=O)c2ccc(F)cc2)CC1
ZINC000008214587,CC(C)OP(=O)(F)OC(C)C
ZINC000008552017,C[C@@H]1C(=O)O[C@H]2[C@H](O)[C@@]34[C@H]5C[C@@H](C(C)(C)C)[C@]36[C@@H](OC(=O)[C@@H]6O)O[C@@]4(C(=O)O5)[C@@]12O
ZINC000008214383,NC[C@@H]1CC[C@@H](N)[C@@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)O1
ZINC000002031038,C/C(=C(/CCO)SSC[C@H]1CCCO1)N(C=O)Cc1cnc(C)nc1N
ZINC000004102186,CC1(C)S[C@@H]2[C@H](N3C(=O)[C@@H](c4ccccc4)NC3(C)C)C(=O)N2[C@H]1C(=O)O
ZINC000008099545,CN(C)C/C=C(/c1ccc(Br)cc1)c1cccnc1
ZINC000008214489,C[C@@H]1CC[C@H]2[C@@H](C)[C@@H](OC(=O)CCC(=O)O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@@]23OO4
ZINC000005761797,CC/C(O)=N/S(=O)(=O)c1ccc(-c2c(-c3ccccc3)noc2C)cc1
ZINC000008576333,Cc1ccc(S(=O)(=O)NCl)cc1
ZINC000008579603,Nc1nccs1
ZINC000000000641,Cc1ccc2c(c1)c1c3n2CCN[C@H]3CCC1
ZINC000000001377,CCN(CC)CCn1cnc2c1c(=O)n(C)c(=O)n2C
ZINC000000001691,CC(=O)Nc1cccc(O)c1
ZINC000000001890,CCC(=O)c1ccc(O)cc1
ZINC000000005608,COc1ccc2cccc(CCNC(C)=O)c2c1
ZINC000000056398,COc1ccc2[nH]c(C)c(CC(=O)O)c2c1
ZINC000000057734,O=C(O)c1cc(=O)c2ccccc2o1
ZINC000000083831,O=C(O)CCC(=O)Nc1ccccc1
ZINC000000347886,Cc1ccc2c(c1)c1c3n2CCN[C@@H]3CCC1
ZINC000000490791,CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C
ZINC000000538471,CCOC(=O)Nc1ccc2c(c1)N(C(=O)CN(C)C)c1ccccc1CC2
ZINC000000967474,O=C(O)[C@H]1CSCN1
ZINC000002020259,CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO
ZINC000002020519,C=C[C@@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12
ZINC000002039624,CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@H]1CCC(C)=C[C@H]21
ZINC000003831070,COc1cccc(OC)c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12
ZINC000003833876,CC[C@H](C)C(=O)O[C@H]1CCC=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21
ZINC000003860869,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3C(=O)C[C@@H]4CC(=O)CC[C@]4(C)[C@H]3CC(=O)[C@@]21C
ZINC000003869855,O=c1oc2ccccc2c(O)c1Cc1c(O)c2ccccc2oc1=O
ZINC000003871994,CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)CCC[C@H](N)C(=O)O)[C@H]2SC1
ZINC000003872494,C[C@]12CC[C@H]3c4ccc(O)cc4CC[C@@H]3[C@@H]1C[C@H](O)[C@@H]2O
ZINC000003874044,CC(C)[C@H]1CC[C@@H](C)C[C@H]1OC(=O)c1ccccc1N
ZINC000003874045,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1OC(=O)c1ccccc1N
ZINC000003874857,CC(=O)OC/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C
ZINC000003875417,Cc1onc(-c2ccccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12
ZINC000003875469,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O
ZINC000003881408,CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CCC(=O)[C@@]4(C)CC[C@@H]32)C1
ZINC000003881421,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12
ZINC000003977881,CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)CCC[C@@H](N)C(=O)O)[C@H]2SC1
ZINC000003984042,CC[C@H](C)C(=O)O[C@H]1CCC=C2C=C[C@H](C)[C@H](CC[C@H]3C[C@@H](O)CC(=O)O3)[C@H]21
ZINC000003995616,CC(C)[C@@]1(NC(=O)[C@@H]2C[C@@H]3c4cccc5[nH]cc(c45)C[C@H]3N(C)C2)O[C@@]2(O)[C@@H]3CCCN3C(=O)[C@H](Cc3ccccc3)N2C1=O
ZINC000003999653,CC(C)[C@H]1CC[C@@H](C)C[C@@H]1OC(=O)c1ccccc1N
ZINC000004026419,C[C@]12C=CC(=O)C(Cl)=C1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O
ZINC000004081771,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CCC(=O)O2
ZINC000004097185,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)/C=C/c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC
ZINC000004097413,CC(C)=CCC[C@]1(C)[C@@H](CC=C(C)C)C[C@]2(CC=C(C)C)C(=O)C(CC=C(C)C)=C(O)[C@@]1(C(=O)C(C)C)C2=O
ZINC000004213771,CC(C)[C@@H]1CC[C@@H](C)C[C@@H]1OC(=O)c1ccccc1N
ZINC000004245665,COc1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc2c(c1OC)-c1ccc(SC)c(=O)cc1[C@@H](NC(C)=O)CC2
