ID,Mol,Smiles,Source
CHEMBL3701075,<rdkit.Chem.rdchem.Mol object at 0x00000221094967A0>,CCc1nccc(-c2ccc(C(F)(F)F)nc2)c1C#Cc1ccc(N)nc1,mtor
CHEMBL3701085,<rdkit.Chem.rdchem.Mol object at 0x0000022109496810>,CCc1nccc(-c2ccc(C(=O)N3CCN(CC)CC3)c(OC)c2)c1C#Cc1ccc(N)nc1,mtor
CHEMBL3693433,<rdkit.Chem.rdchem.Mol object at 0x0000022109496880>,Cc1ccc(-c2cnc3c(N4CCOC[C@@H]4C)nc(N4C[C@H](C)O[C@H](C)C4)nc3n2)cc1,mtor
CHEMBL3693436,<rdkit.Chem.rdchem.Mol object at 0x00000221094968F0>,Cc1ccc(-c2cnc3c(N4CCOC[C@@H]4C)nc(Cl)nc3n2)cc1,mtor
CHEMBL573339,<rdkit.Chem.rdchem.Mol object at 0x0000022109496960>,Oc1cccc(-c2nc(N3CCOCC3)c3oc4ncccc4c3n2)c1,mtor
CHEMBL4082858,<rdkit.Chem.rdchem.Mol object at 0x00000221094969D0>,CCNC(=O)Nc1ccc(-c2cc(N3CCOC[C@@H]3C)c3ncn(CCOCC)c3n2)cc1,mtor
CHEMBL4115012,<rdkit.Chem.rdchem.Mol object at 0x0000022109496A40>,C[C@H]1CN(c2nc(N3CCOC[C@H]3C)c3nc(-c4cccc5[nH]ccc45)[nH]c3n2)C[C@@H](C)O1,mtor
CHEMBL3701159,<rdkit.Chem.rdchem.Mol object at 0x0000022109496AB0>,Cc1nccc(-c2ccc(C3CC3)nc2)c1C#Cc1ccc(N)nc1,mtor
CHEMBL4109093,<rdkit.Chem.rdchem.Mol object at 0x0000022109496B20>,C[C@@H]1COCCN1c1nc(N2C3CCC2CC(O)C3)nc2[nH]c(-c3cccc4[nH]ccc34)nc12,mtor
CHEMBL3646544,<rdkit.Chem.rdchem.Mol object at 0x0000022109496B90>,COc1ccc(Nc2ncc(C(N)c3ccc(S(=O)(=O)N(C)C)cc3)cc2-c2nc(C)nc(N)n2)cn1,mtor
CHEMBL3618233,<rdkit.Chem.rdchem.Mol object at 0x0000022109496C00>,COc1ncc(Nc2nc3ccccn3c2-c2nc(C)nc(N)n2)cc1F,mtor
CHEMBL3618239,<rdkit.Chem.rdchem.Mol object at 0x0000022109496C70>,COc1ccc(Nc2nc3ccc(N4CCNCC4)cn3c2-c2nc(C)nc(N)n2)cn1,mtor
CHEMBL3670200,<rdkit.Chem.rdchem.Mol object at 0x0000022109496CE0>,CCc1ncnc(N2CCC(=O)CC2)c1C#Cc1ccc(N)nc1,mtor
CHEMBL3645781,<rdkit.Chem.rdchem.Mol object at 0x0000022109496D50>,CCc1ncnc(-c2ccc(C(=O)N3CCC(N(C)C)CC3)c(C)c2)c1C#Cc1ccc(N)nc1,mtor
CHEMBL3645784,<rdkit.Chem.rdchem.Mol object at 0x0000022109496DC0>,CCc1ncnc(-c2ccc(C(=O)N3CCN(S(=O)(=O)CC)CC3)c(C)c2)c1C#Cc1ccc(N)nc1,mtor
CHEMBL3645791,<rdkit.Chem.rdchem.Mol object at 0x0000022109496E30>,CCc1ncnc(-c2ccc(C(=O)N3CCN(CC4CCCCC4)CC3)c(C)c2)c1C#Cc1ccc(N)nc1,mtor
CHEMBL3645817,<rdkit.Chem.rdchem.Mol object at 0x0000022109496EA0>,CCc1ncnc(-c2ccc(C(=O)N3CCN4CCC[C@H]4C3)c(F)c2)c1C#Cc1ccc(N)nc1,mtor
CHEMBL3645819,<rdkit.Chem.rdchem.Mol object at 0x0000022109496F10>,CCc1ncnc(-c2ccc(C(=O)N3CCN4CCCC[C@H]4C3)c(F)c2)c1C#Cc1ccc(N)nc1,mtor
CHEMBL3645826,<rdkit.Chem.rdchem.Mol object at 0x0000022109496F80>,CCc1ncnc(-c2cc(F)c(C(=O)N3CCN(CCNS(C)(=O)=O)CC3)c(F)c2)c1C#Cc1ccc(N)nc1,mtor
CHEMBL3646543,<rdkit.Chem.rdchem.Mol object at 0x0000022109496FF0>,COc1ccc(Nc2ncc(C(O)c3ccc(S(=O)(=O)N(C)C)cc3)cc2-c2nc(C)nc(N)n2)cn1,mtor
CHEMBL3646554,<rdkit.Chem.rdchem.Mol object at 0x0000022109497060>,COc1ccc(Nc2ncc(-c3ccnnc3)cc2-c2nc(C)nc(N)n2)cn1,mtor
CHEMBL3618244,<rdkit.Chem.rdchem.Mol object at 0x00000221094970D0>,COc1ccc(Nc2nc3ccc(C(C)(C)O)cn3c2-c2nc(C)nc(N)n2)cn1,mtor
CHEMBL2170089,<rdkit.Chem.rdchem.Mol object at 0x0000022109497140>,COc1ncc(Nc2ncc([C@H](C)N3CCN(S(C)(=O)=O)C[C@@H]3C)cc2-c2nc(C)nc(N)n2)cc1F,mtor
CHEMBL3357869,<rdkit.Chem.rdchem.Mol object at 0x00000221094971B0>,COc1ncc(Nc2ncc(C3(O)CC3)cc2-c2nc(C)nc(N)n2)cc1F,mtor
CHEMBL3646603,<rdkit.Chem.rdchem.Mol object at 0x0000022109497220>,COc1ncc(Nc2ncc(CN3CCN(S(C)(=O)=O)CC3C(F)(F)F)cc2-c2nc(C)nc(N)n2)cc1F,mtor
CHEMBL3358285,<rdkit.Chem.rdchem.Mol object at 0x0000022109497290>,Cc1nc(N)nc(-c2cc(C(C)(C)O)cnc2Nc2cncc(S(C)(=O)=O)c2)n1,mtor
CHEMBL3646633,<rdkit.Chem.rdchem.Mol object at 0x0000022109497300>,Cc1nc(N)nc(-c2cc([C@@H](C)N3CCN(S(C)(=O)=O)C[C@@H]3C)cnc2Nc2ccc(Cl)nc2)n1,mtor
CHEMBL3649468,<rdkit.Chem.rdchem.Mol object at 0x0000022109497370>,COCCOc1cnc(Nc2cnc(C)c(NS(C)(=O)=O)c2)c(-c2nc(C)nc(N)n2)c1,mtor
CHEMBL3649469,<rdkit.Chem.rdchem.Mol object at 0x00000221094973E0>,Cc1nc(N)nc(-c2cccnc2Nc2cnc(C)c(NS(C)(=O)=O)c2)n1,mtor
CHEMBL3646466,<rdkit.Chem.rdchem.Mol object at 0x0000022109497450>,COc1ccc(Nc2nc(NC3CCCC3)ncc2-c2nc(C)nc(N)n2)cn1,mtor
CHEMBL2170099,<rdkit.Chem.rdchem.Mol object at 0x00000221094974C0>,COc1ncc(Nc2ncc([C@H](C)N3CCN(S(C)(=O)=O)CC3)cc2-c2nc(C)nc(N)n2)cc1F,mtor
CHEMBL2170081,<rdkit.Chem.rdchem.Mol object at 0x0000022109497530>,COc1ncc(Nc2ncc([C@@H](C)N3CCN(S(C)(=O)=O)CC3)cc2-c2nc(C)nc(N)n2)cc1F,mtor
CHEMBL3639454,<rdkit.Chem.rdchem.Mol object at 0x00000221094975A0>,COc1ccc(Nc2ncc(CN3CC(NS(C)(=O)=O)C3)cc2-c2nc(C)nc(N)n2)cn1,mtor
CHEMBL3646596,<rdkit.Chem.rdchem.Mol object at 0x0000022109497610>,COc1ncc(Nc2ncc([C@@H](C)N3CCN(S(C)(=O)=O)C[C@@H]3C)cc2-c2cc(N)nc(C)n2)cc1F,mtor
CHEMBL2206907,<rdkit.Chem.rdchem.Mol object at 0x0000022109497680>,Cc1nc(N)nc(-c2cc(C3CCOCC3)cnc2Nc2cnc(Cl)c(NS(C)(=O)=O)c2)n1,mtor
CHEMBL2206906,<rdkit.Chem.rdchem.Mol object at 0x00000221094976F0>,COCCOc1cnc(Nc2cnc(Cl)c(NS(C)(=O)=O)c2)c(-c2nc(C)nc(N)n2)c1,mtor
CHEMBL3646615,<rdkit.Chem.rdchem.Mol object at 0x0000022109497760>,COCCOc1cnc(Nc2cnc(OC)c(NS(C)(=O)=O)c2)c(-c2nc(C)nc(N)n2)c1,mtor
CHEMBL2206919,<rdkit.Chem.rdchem.Mol object at 0x00000221094977D0>,Cc1nc(N)nc(-c2cc(Cl)cnc2Nc2cnc(C)c(NS(C)(=O)=O)c2)n1,mtor
CHEMBL98350,<rdkit.Chem.rdchem.Mol object at 0x0000022109497840>,O=c1cc(N2CCOCC2)oc2c(-c3ccccc3)cccc12,mtor
CHEMBL2165007,<rdkit.Chem.rdchem.Mol object at 0x00000221094978B0>,COc1ccc(Nc2ncc(Cc3ccc(S(C)(=O)=O)cc3)cc2-c2nc(C)nc(N)n2)cn1,mtor
CHEMBL3357871,<rdkit.Chem.rdchem.Mol object at 0x0000022109497920>,COc1ncc(Nc2ncc([C@H](C)CO)cc2-c2nc(C)nc(N)n2)cc1F,mtor
CHEMBL3357877,<rdkit.Chem.rdchem.Mol object at 0x0000022109497990>,CCc1cc(Nc2ncc(C(C)(C)O)cc2-c2nc(C)nc(N)n2)cnc1OC,mtor
CHEMBL3781241,<rdkit.Chem.rdchem.Mol object at 0x0000022109497A00>,CC(C)(C)C(=O)Nc1cnc2ccc(-c3cnc4ccccc4c3)cc2c1Nc1ccc(N2CCNCC2)c(C(F)(F)F)c1.Cl,mtor
CHEMBL3689030,<rdkit.Chem.rdchem.Mol object at 0x0000022109497A70>,COc1ccc(-c2ccc3c(N4CCOC[C@@H]4C)nc(N4CCOC[C@@H]4C)nc3n2)cc1CNCCC(C)C,mtor
CHEMBL3701102,<rdkit.Chem.rdchem.Mol object at 0x0000022109497AE0>,Cc1nccc(-c2ccc(F)c(C(=O)N(C)CCN(C)C)c2)c1C#Cc1ccc(N)nc1,mtor
CHEMBL3701113,<rdkit.Chem.rdchem.Mol object at 0x0000022109497B50>,CCN1CCC(CN(C)C(=O)c2cc(-c3ccnc(C)c3C#Cc3ccc(N)nc3)ccc2F)C1,mtor
CHEMBL3701118,<rdkit.Chem.rdchem.Mol object at 0x0000022109497BC0>,Cc1nccc(-c2ccc(C(=O)N3CCOCC3)nc2)c1C#Cc1ccc(N)nc1,mtor
CHEMBL3701171,<rdkit.Chem.rdchem.Mol object at 0x0000022109497C30>,CCc1nc(N)ccc1C#Cc1c(-c2ccc(C(=O)N3CCCC3)c(F)c2)ccnc1CC,mtor
CHEMBL2165025,<rdkit.Chem.rdchem.Mol object at 0x0000022109497CA0>,COc1cnc(Nc2ccc(OC)nc2)c(-c2nc(C)nc(N)n2)c1,mtor
CHEMBL388978,<rdkit.Chem.rdchem.Mol object at 0x0000022109497D10>,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,mtor
CHEMBL2017974,<rdkit.Chem.rdchem.Mol object at 0x0000022109497D80>,Nc1cc(C(F)(F)F)c(-c2cc(N3CCOCC3)nc(N3CCOCC3)n2)cn1,mtor
CHEMBL3780963,<rdkit.Chem.rdchem.Mol object at 0x0000022109497DF0>,CC(=O)Nc1cnc2ccc(-c3cnc4ccccc4c3)cc2c1Nc1ccc(C#N)cc1,mtor
CHEMBL3781921,<rdkit.Chem.rdchem.Mol object at 0x0000022109497E60>,Cl.O=C(Nc1cnc2ccc(-c3cnc4ccccc4c3)cc2c1Nc1ccc(N2CCNCC2)c(C(F)(F)F)c1)C(F)(F)F,mtor
CHEMBL3736298,<rdkit.Chem.rdchem.Mol object at 0x0000022109497ED0>,CC(C)(C#N)c1ccc(Nc2c(C(N)=O)cnc3ccc(-c4cnc5ccccc5c4)cc23)cc1,mtor
CHEMBL3781492,<rdkit.Chem.rdchem.Mol object at 0x0000022109497F40>,CC(=O)Nc1cnc2ccc(-c3cnc4ccccc4c3)cc2c1Nc1ccc(N2CCN(S(C)(=O)=O)CC2)c(C(F)(F)F)c1,mtor
CHEMBL3780492,<rdkit.Chem.rdchem.Mol object at 0x0000022109494120>,COc1cc(Nc2c(NC(C)=O)cnc3ccc(-c4cnc5ccccc5c4)cc23)cc(OC)c1,mtor
CHEMBL3358286,<rdkit.Chem.rdchem.Mol object at 0x0000022109494040>,Cc1nc(N)nc(-c2cc(C(C)(C)O)cnc2Nc2cncc(S(=O)(=O)c3ccccc3)c2)n1,mtor
CHEMBL3355475,<rdkit.Chem.rdchem.Mol object at 0x000002210949C0B0>,C[C@@H]1COCCN1c1nc(-c2cncc3[nH]ccc23)cc2c1ncn2C,mtor
CHEMBL3688904,<rdkit.Chem.rdchem.Mol object at 0x000002210949C190>,COc1cccc(-c2ccc3c(N4CCOC[C@@H]4C)nc(N4C[C@H](C)O[C@H](C)C4)nc3n2)c1,mtor
CHEMBL3643154,<rdkit.Chem.rdchem.Mol object at 0x000002210949C200>,CCc1ncnc(-c2ccc(C(=O)N3CCC(N4CCCC4)CC3)c(Cl)c2)c1C#Cc1ccc(N)nc1,mtor
CHEMBL3643260,<rdkit.Chem.rdchem.Mol object at 0x000002210949C270>,CCc1ncnc(-c2ccc(C(=O)N3CCN(Cc4ccccc4)CC3)c(OC)c2)c1C#Cc1ccc(N)nc1,mtor
CHEMBL3643269,<rdkit.Chem.rdchem.Mol object at 0x000002210949C2E0>,CCc1ncnc(-c2ccc(C(=O)N3CC[C@@H](N(C)C)C3)c(Cl)c2)c1C#Cc1ccc(N)nc1,mtor
CHEMBL3645904,<rdkit.Chem.rdchem.Mol object at 0x000002210949C350>,CCc1ncnc(-c2ccc(C(=O)N3CCC(C(C)(C)O)CC3)c(C(F)(F)F)c2)c1C#Cc1ccc(N)nc1,mtor
CHEMBL3645918,<rdkit.Chem.rdchem.Mol object at 0x000002210949C3C0>,CCc1ncnc(-c2ccc(C(=O)N3CCn4c(C)cnc4C3)c(F)c2)c1C#Cc1ccc(N)nc1,mtor
CHEMBL3645920,<rdkit.Chem.rdchem.Mol object at 0x000002210949C430>,CCc1ncnc(-c2ccc(C(=O)N3CCn4ccnc4C3)c(F)c2)c1C#Cc1ccc(N)nc1,mtor
CHEMBL3646540,<rdkit.Chem.rdchem.Mol object at 0x000002210949C4A0>,COc1ccc(Nc2ncc(CN3CC(N)C3)cc2-c2nc(C)nc(N)n2)cn1,mtor
CHEMBL3646547,<rdkit.Chem.rdchem.Mol object at 0x000002210949C510>,Cc1nc(N)nc(-c2cc(CN3CCN(S(C)(=O)=O)CC3)cnc2Nc2ccc3ncsc3c2)n1,mtor
CHEMBL2165030,<rdkit.Chem.rdchem.Mol object at 0x000002210949C580>,COc1ccc(Nc2ncc(C3=CCOCC3)cc2-c2nc(C)nc(N)n2)cn1,mtor
CHEMBL3646461,<rdkit.Chem.rdchem.Mol object at 0x000002210949C5F0>,COc1ccc(Nc2nc(N(C)C)ncc2-c2nc(C)nc(N)n2)cn1,mtor
CHEMBL3701169,<rdkit.Chem.rdchem.Mol object at 0x000002210949C660>,CCc1nccc(-c2ccc(C(=O)N3CCN(C(C)C)CC3)c(F)c2)c1C#Cc1ccc(NC)nc1,mtor
CHEMBL4213775,<rdkit.Chem.rdchem.Mol object at 0x000002210949C6D0>,CCN1CCN(c2ccc(-c3nn(CC4CCCC4)c4nc(NC)ncc34)cn2)CC1,mtor
CHEMBL3688927,<rdkit.Chem.rdchem.Mol object at 0x000002210949C740>,C[C@H]1COCCN1c1nc(N2CCOC[C@@H]2C)c2ccc(-c3ccc(N(C)C)nc3)nc2n1,mtor
CHEMBL3688837,<rdkit.Chem.rdchem.Mol object at 0x000002210949C7B0>,C[C@H]1CN(c2nc(N3CCOC[C@@H]3C)c3ccc(-c4ccsc4)nc3n2)C[C@@H](C)O1,mtor
CHEMBL3688855,<rdkit.Chem.rdchem.Mol object at 0x000002210949C820>,C[C@H]1COCCN1c1nc(N2CCOC[C@@H]2C)c2ccc(-c3ccc(F)c(C(=O)O)c3)nc2n1,mtor
CHEMBL3688858,<rdkit.Chem.rdchem.Mol object at 0x000002210949C890>,C[C@H]1COCCN1c1nc(N2CCOC[C@@H]2C)c2ccc(-c3ccc(F)c(C(=O)NCCO)c3)nc2n1,mtor
CHEMBL3688871,<rdkit.Chem.rdchem.Mol object at 0x000002210949C900>,C[C@H]1COCCN1c1nc(N2CCOC[C@@H]2C)c2ccc(-c3ccnc(F)c3)nc2n1,mtor
CHEMBL3688893,<rdkit.Chem.rdchem.Mol object at 0x000002210949C970>,COc1ccc(-c2ccc3c(N4CCOC[C@@H]4C)nc(N4CCOC[C@@H]4C)nc3n2)cc1F,mtor
CHEMBL3688865,<rdkit.Chem.rdchem.Mol object at 0x000002210949C9E0>,C[C@H]1COCCN1c1nc(N2CCOC[C@@H]2C)c2ccc(-c3cccc(S(C)(=O)=O)c3)nc2n1,mtor
CHEMBL3688892,<rdkit.Chem.rdchem.Mol object at 0x000002210949CA50>,Cc1cccc(-c2ccc3c(N4CCOC[C@@H]4C)nc(N4CCOC[C@@H]4C)nc3n2)c1,mtor
CHEMBL3701161,<rdkit.Chem.rdchem.Mol object at 0x000002210949CAC0>,CCc1nc(N)ccc1C#Cc1c(-c2ccc(C(=O)N3CCN(C4CC4)CC3)c(F)c2)ccnc1C,mtor
CHEMBL3667431,<rdkit.Chem.rdchem.Mol object at 0x000002210949CB30>,COc1cc(CO)cc(-c2nc3c(N4CCOC[C@@H]4C)nc(N4CCOC[C@@H]4C)nc3[nH]2)c1,mtor
CHEMBL3667436,<rdkit.Chem.rdchem.Mol object at 0x000002210949CBA0>,C[C@H]1COCCN1c1nc(N2CCOC[C@@H]2C)c2nc(-c3cccc4[nH]ccc34)[nH]c2n1,mtor
CHEMBL3667442,<rdkit.Chem.rdchem.Mol object at 0x000002210949CC10>,c1cc2ccc(-c3nc4c(N5CCOCC5)nc(N5CCOCC5)nc4[nH]3)cc2[nH]1,mtor
CHEMBL3643262,<rdkit.Chem.rdchem.Mol object at 0x000002210949CC80>,CCc1ncnc(-c2ccc(C(=O)N3CCC(N4CCOCC4)CC3)c(Cl)c2)c1C#Cc1ccc(N)nc1,mtor
CHEMBL3646576,<rdkit.Chem.rdchem.Mol object at 0x000002210949CCF0>,COc1ncc(Nc2ncc(C(C)(C)O)nc2-c2cc(N)nc(C)n2)cc1F,mtor
CHEMBL3646578,<rdkit.Chem.rdchem.Mol object at 0x000002210949CD60>,COc1ccc(Nc2ncc(C(C)N3CCN(S(C)(=O)=O)CC3)nc2-c2cc(N)nc(C)n2)cn1,mtor
CHEMBL3646582,<rdkit.Chem.rdchem.Mol object at 0x000002210949CDD0>,Cc1nc(N)nc(-c2cc(C(C)N3CCN(S(C)(=O)=O)CC3)cnc2Nc2ccc3scnc3c2)n1,mtor
CHEMBL3646588,<rdkit.Chem.rdchem.Mol object at 0x000002210949CE40>,COc1ncc(Nc2ncc([C@@H](C)N3CCN(S(C)(=O)=O)CC3)cc2-c2nc(C)nc3[nH]cnc23)cc1F,mtor
CHEMBL3646589,<rdkit.Chem.rdchem.Mol object at 0x000002210949CEB0>,COc1ncc(Nc2ncc(C(C)NC(C)C)cc2-c2nc(C)nc(N)n2)cc1F,mtor
CHEMBL3646598,<rdkit.Chem.rdchem.Mol object at 0x000002210949CF20>,COc1ccc(Nc2ncc(C(C)N3CC(S(C)(=O)=O)C3)cc2-c2nc(C)nc(N)n2)cn1,mtor
CHEMBL3646600,<rdkit.Chem.rdchem.Mol object at 0x000002210949CF90>,Cc1nc(N)nc(-c2cc([C@@H](C)N3CCN(S(C)(=O)=O)CC3)cnc2Nc2ccc3cccnc3c2)n1,mtor
CHEMBL3646611,<rdkit.Chem.rdchem.Mol object at 0x000002210949D000>,COc1ccc(Nc2ncc(C(N)C(F)(F)F)cc2-c2nc(C)nc(N)n2)cn1,mtor
CHEMBL3646612,<rdkit.Chem.rdchem.Mol object at 0x000002210949D070>,COc1ncc(Nc2ncc(C(N3CCN(S(C)(=O)=O)CC3)C(F)(F)F)cc2-c2nc(C)nc(N)n2)cc1F,mtor
CHEMBL3646614,<rdkit.Chem.rdchem.Mol object at 0x000002210949D0E0>,COc1ncc(Nc2ncc(C(C)N)cc2-c2nc(C)nc(N)n2)cc1F,mtor
CHEMBL3646602,<rdkit.Chem.rdchem.Mol object at 0x000002210949D150>,COc1ncc(Nc2ncc(CN3CCN(S(C)(=O)=O)C[C@@H]3C(F)(F)F)cc2-c2nc(C)nc(N)n2)cc1F.COc1ncc(Nc2ncc(CN3CCN(S(C)(=O)=O)C[C@H]3C(F)(F)F)cc2-c2nc(C)nc(N)n2)cc1F,mtor
CHEMBL3646627,<rdkit.Chem.rdchem.Mol object at 0x000002210949D1C0>,COc1ncc(Nc2ncc(C(C)O)cc2-c2nc(C)nc(N)n2)cc1F,mtor
CHEMBL3357875,<rdkit.Chem.rdchem.Mol object at 0x000002210949D230>,COc1ncc(Nc2ncc(C(C)(C)O)cc2-c2nc(C)nc(N)n2)cc1C,mtor
CHEMBL3643178,<rdkit.Chem.rdchem.Mol object at 0x000002210949D2A0>,CCc1ncnc(-c2ccc(C(=O)NC3CCCN(C4CCN(C)CC4)C3)c(F)c2)c1C#Cc1ccc(N)nc1,mtor
CHEMBL3643188,<rdkit.Chem.rdchem.Mol object at 0x000002210949D310>,CCc1ncnc(-c2ccc(C(=O)N3CCC(N(C)C)C3)c(F)c2)c1C#Cc1ccc(N)nc1,mtor
CHEMBL3643194,<rdkit.Chem.rdchem.Mol object at 0x000002210949D380>,CCc1ncnc(-c2ccc(C(=O)N(C)OC)c(F)c2)c1C#Cc1ccc(N)nc1,mtor
CHEMBL3643226,<rdkit.Chem.rdchem.Mol object at 0x000002210949D3F0>,CCc1ncnc(-c2cc(F)c(C(=O)NCCN3CCOCC3)c(F)c2)c1C#Cc1ccc(N)nc1,mtor
CHEMBL3643229,<rdkit.Chem.rdchem.Mol object at 0x000002210949D460>,CCc1ncnc(-c2ccc(C(=O)N3CCC4(CC3)OCCCO4)c(Cl)c2)c1C#Cc1ccc(N)nc1,mtor
CHEMBL3643270,<rdkit.Chem.rdchem.Mol object at 0x000002210949D4D0>,CCc1ncnc(-c2ccc(C(=O)N(C)OC)c(Cl)c2)c1C#Cc1ccc(N)nc1,mtor
CHEMBL3645807,<rdkit.Chem.rdchem.Mol object at 0x000002210949D540>,CCc1ncnc(-c2ccc(C(=O)N3CCCN(C)CC3)c(C)c2)c1C#Cc1ccc(N)nc1,mtor
CHEMBL3643153,<rdkit.Chem.rdchem.Mol object at 0x000002210949D5B0>,CCc1ncnc(-c2ccc(C(=O)N3CCC(N(C)C)C3)c(Cl)c2)c1C#Cc1ccc(N)nc1,mtor
CHEMBL3667438,<rdkit.Chem.rdchem.Mol object at 0x000002210949D620>,C[C@H]1COCCN1c1nc(N2CCOCC2)nc2[nH]c(-c3ccc4cc[nH]c4c3)nc12,mtor
CHEMBL4214476,<rdkit.Chem.rdchem.Mol object at 0x000002210949D690>,CNc1ncc2c(-c3ccc(N4CCNCC4)nc3)nn(CC3OCCO3)c2n1,mtor
CHEMBL3643203,<rdkit.Chem.rdchem.Mol object at 0x000002210949D700>,Cc1ncnc(-c2ccc(C(=O)N3CCCO3)c(Cl)c2)c1C#Cc1ccc(N)nc1,mtor
CHEMBL3643205,<rdkit.Chem.rdchem.Mol object at 0x000002210949D770>,Cc1ncnc(-c2ccc(C(=O)N3CC(O)CO3)c(Cl)c2)c1C#Cc1ccc(N)nc1,mtor
CHEMBL3645925,<rdkit.Chem.rdchem.Mol object at 0x000002210949D7E0>,CCc1ncnc(-c2ccc(C(=O)N3CCn4c(C)cnc4C3)c(Cl)c2)c1C#Cc1ccc(N)nc1,mtor
CHEMBL3645941,<rdkit.Chem.rdchem.Mol object at 0x000002210949D850>,CCc1ncnc(-c2ccc(C(=O)N3CC4(CNC4)C3)c(Cl)c2)c1C#Cc1ccc(N)nc1,mtor
CHEMBL3645805,<rdkit.Chem.rdchem.Mol object at 0x000002210949D8C0>,CCc1ncnc(-c2ccc(C(=O)N3CCNCC3)c(C)c2)c1C#Cc1ccc(N)nc1,mtor
CHEMBL3645924,<rdkit.Chem.rdchem.Mol object at 0x000002210949D930>,CCc1ncnc(-c2ccc(C(=O)N3CCN(CCNS(C)(=O)=O)CC3)c(Cl)c2)c1C#Cc1ccc(N)nc1,mtor
CHEMBL3645940,<rdkit.Chem.rdchem.Mol object at 0x000002210949D9A0>,CCc1ncnc(-c2ccc(C(=O)N3CC4(CNC4)C3)c(F)c2)c1C#Cc1ccc(N)nc1,mtor
CHEMBL3645942,<rdkit.Chem.rdchem.Mol object at 0x000002210949DA10>,CCc1ncnc(-c2ccc(C(=O)N3CCN(C4COC4)CC3)c(F)c2)c1C#Cc1ccc(N)nc1,mtor
CHEMBL3688884,<rdkit.Chem.rdchem.Mol object at 0x000002210949DA80>,C[C@H]1COCCN1c1nc(N2CCOC[C@@H]2C)c2ccc(-c3ccc(F)c(-c4nnn[nH]4)c3)nc2n1,mtor
CHEMBL3688885,<rdkit.Chem.rdchem.Mol object at 0x000002210949DAF0>,C[C@H]1COCCN1c1nc(N2CCOC[C@@H]2C)c2ccc(-c3ccc(F)c(NS(C)(=O)=O)c3)nc2n1,mtor
CHEMBL2017974,<rdkit.Chem.rdchem.Mol object at 0x000002210949DB60>,Nc1cc(C(F)(F)F)c(-c2cc(N3CCOCC3)nc(N3CCOCC3)n2)cn1,mtor
CHEMBL4084907,<rdkit.Chem.rdchem.Mol object at 0x000002210949DBD0>,Nc1cc(C(F)(F)F)c(-c2nc(N3CCOCC3)nc(N3CCOCC3)n2)cn1,mtor
CHEMBL3667443,<rdkit.Chem.rdchem.Mol object at 0x000002210949DC40>,Nc1cccc(-c2nc3c(N4CCOCC4)nc(N4CCOCC4)nc3[nH]2)c1,mtor
CHEMBL3357868,<rdkit.Chem.rdchem.Mol object at 0x000002210949DCB0>,COc1ncc(Nc2ncc(C(C)(C)O)cc2-c2nc(C)nc(N)n2)cc1F,mtor
CHEMBL3646575,<rdkit.Chem.rdchem.Mol object at 0x000002210949DD20>,COc1ncc(Nc2ncc(C(C)N3CCN(S(C)(=O)=O)CC3)nc2-c2cc(N)nc(C)n2)cc1F,mtor
CHEMBL3357874,<rdkit.Chem.rdchem.Mol object at 0x000002210949DD90>,Cc1nc(N)nc(-c2cc(C(C)(C)O)cnc2Nc2cncc(F)c2)n1,mtor
CHEMBL3649474,<rdkit.Chem.rdchem.Mol object at 0x000002210949DE00>,COc1ncc(Nc2ncc(CN3CCN4C(CCS4(=O)=O)C3)cc2-c2nc(C)nc(N)n2)cc1F,mtor
CHEMBL3905146,<rdkit.Chem.rdchem.Mol object at 0x000002210949DE70>,COc1ncc(-c2ccc3nccc(-c4ccc(CN(C)CCO)cc4)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,mtor
CHEMBL3910225,<rdkit.Chem.rdchem.Mol object at 0x000002210949DEE0>,CCOc1c(CN2CCOCC2)nc(-c2ccc(NC(=O)Nc3ccccc3)cc2)nc1N1CCOCC1,mtor
CHEMBL2165046,<rdkit.Chem.rdchem.Mol object at 0x000002210949DF50>,COc1ccc(Nc2ccccc2-c2nc(C)nc(N)n2)cn1,mtor
CHEMBL2165032,<rdkit.Chem.rdchem.Mol object at 0x000002210949DFC0>,COc1ccc(Nc2ncc(-c3ccc(C)nc3)cc2-c2nc(C)nc(N)n2)cn1,mtor
CHEMBL3646569,<rdkit.Chem.rdchem.Mol object at 0x000002210949E030>,COc1ncc(Nc2ncc([C@H](C)N3CCOCC3)cc2-c2cc(N)nc(C)n2)cc1F,mtor
CHEMBL3701114,<rdkit.Chem.rdchem.Mol object at 0x000002210949E0A0>,Cc1nccc(-c2ccc(F)c(C(=O)N(C)C3CCN(C(C)O)CC3)c2)c1C#Cc1ccc(N)nc1,mtor
CHEMBL3701129,<rdkit.Chem.rdchem.Mol object at 0x000002210949E110>,CCc1nccc(-c2ccc(C(=O)N3CCC(OC)CC3)c(F)c2)c1C#Cc1ccc(N)nc1,mtor
CHEMBL3688975,<rdkit.Chem.rdchem.Mol object at 0x000002210949E180>,C[C@H]1COCCN1c1nc(N2CCOC[C@@H]2C)c2ccc(-c3cccc(C(=O)N(C)C(C)(C)C)c3)nc2n1,mtor
